,0,1
10,343,"[u'antenna', u'dipol', u'multiband', u'band', u'monopol', u'radom', u'circularli', u'metamateri', u'slot', u'polar', u'wideband', u'radiat', u'bicon', u'pifa', u'planar', u'arrai', u'microstrip', u'yagi', u'reflector', u'dual', u'patch', u'broadband', u'crlh', u'omnidirect', u'quadrifilar', u'antennaless', u'rectenna', u'counterpois', u'feed', u'wireless', u'commun', u'uhf', u'radio', u'wave', u'frequenc', u'tunabl', u'leaki', u'bifilar', u'ground', u'dielectr', u'satellit', u'multi', u'parasit', u'rfid', u'rf', u'hac', u'structur', u'compact', u'portabl', u'electron']"
11,811,"[u'wrench', u'socket', u'tool', u'textil', u'ratchet', u'screwdriv', u'open', u'nut', u'end', u'hand', u'extens', u'lug', u'fibrou', u'fasten', u'adjust', u'pivot', u'antimicrobi', u'bolt', u'drive', u'driver', u'finish', u'rod', u'ultraviolet', u'fast', u'handl', u'torqu', u'engag', u'capabl', u'head', u'spring', u'assembl', u'univers', u'angl', u'rotari', u'holder', u'bit']"
12,348,"[u'imag', u'camera', u'video', u'pickup', u'captur', u'apparatu', u'photograph', u'solid', u'stereoscop', u'focu', u'state', u'digit', u'process', u'method', u'displai', u'televis', u'pixel', u'program', u'surveil', u'shake', u'videoconferenc', u'conferenc', u'correct', u'confer', u'videoconfer', u'len', u'telepres', u'panoram', u'sensor', u'3d', u'caption', u'devic', u'still', u'control', u'view', u'blur', u'medium', u'signal', u'interlac', u'deinterlac', u'focus', u'shoot', u'zoom', u'pictur', u'ccd', u'autostereoscop', u'shutter', u'motion', u'flicker', u'endoscop']"
13,349,"[u'crystal', u'liquid', u'displai', u'backlight', u'panel', u'lcd', u'transflect', u'devic', u'substrat', u'pixel', u'same', u'polar', u'manufactur', u'film', u'arrai', u'have', u'wherein', u'tft', u'fring', u'stereoscop', u'reflect', u'color', u'nemat', u'fabric', u'tn', u'thereof', u'matrix', u'first', u'thin', u'light', u'cholester', u'electro', u'plate', u'align', u'optic', u'electrod', u'unit', u'va', u'second', u'flat', u'birefring', u'mother', u'transistor', u'plane', u'ff', u'view', u'modul', u'compris', u'includ', u'slit']"
14,719,"[u'event', u'api', u'applic', u'internod', u'messag', u'jslee', u'queue', u'interfac', u'interprocess', u'middlewar', u'framework', u'corba', u'environ', u'invok', u'virtual', u'comput', u'invoc', u'nativ', u'broker', u'cim', u'execut', u'program', u'object', u'servic', u'driver', u'java', u'kernel', u'manag', u'busi', u'notif', u'web', u'abstract', u'system', u'marshal', u'platform', u'process', u'rdma', u'colloc', u'hardwar', u'runtim', u'data', u'heterogen', u'except', u'browser', u'routin', u'parallel', u'softwar', u'across', u'share', u'extens']"
15,718,"[u'virtual', u'task', u'thread', u'schedul', u'resourc', u'workload', u'job', u'execut', u'hypervisor', u'machin', u'processor', u'environ', u'multithread', u'migrat', u'comput', u'alloc', u'manag', u'cpu', u'prioriti', u'partit', u'guest', u'vm', u'batch', u'parallel', u'hardwar', u'balanc', u'coschedul', u'runtim', u'multiprocessor', u'request', u'applic', u'dynam', u'multiprocess', u'system', u'base', u'deadlock', u'workflow', u'queue', u'os', u'process', u'share', u'load', u'instanc', u'assign', u'pageabl', u'perform', u'multitask', u'time', u'numa', u'dispatch']"
16,717,"[u'softwar', u'compil', u'debug', u'code', u'applic', u'execut', u'updat', u'firmwar', u'debugg', u'program', u'languag', u'develop', u'java', u'upgrad', u'runtim', u'model', u'test', u'script', u'instal', u'environ', u'breakpoint', u'framework', u'trace', u'comput', u'version', u'declar', u'refactor', u'bytecod', u'gener', u'autom', u'parallel', u'analysi', u'statechart', u'dynam', u'system', u'memoiz', u'deploy', u'recompil', u'static', u'instruct', u'optim', u'factori', u'manag', u'class', u'object', u'diagram', u'orient', u'busi', u'thread', u'lifecycl']"
17,716,"[u'design', u'layout', u'circuit', u'netlist', u'verif', u'integr', u'vlsi', u'pattern', u'placement', u'schemat', u'mask', u'model', u'retim', u'analysi', u'lithographi', u'logic', u'opc', u'formal', u'optim', u'pessim', u'rtl', u'rout', u'equival', u'simul', u'constraint', u'proxim', u'asic', u'time', u'hierarch', u'librari', u'violat', u'floorplan', u'awar', u'photomask', u'implement', u'check', u'resynthesi', u'dummi', u'rule', u'clock', u'static', u'photolithograph', u'synthesi', u'parasit', u'variat', u'fpga', u'programm', u'hardwar', u'descript', u'prototyp']"
18,715,"[u'user', u'interfac', u'document', u'menu', u'graphic', u'edit', u'present', u'web', u'page', u'content', u'visual', u'gestur', u'browser', u'annot', u'displai', u'gui', u'spreadsheet', u'navig', u'preview', u'interact', u'markup', u'brows', u'scroll', u'collabor', u'inform', u'text', u'widget', u'ui', u'world', u'view', u'toolbar', u'thumbnail', u'avatar', u'virtual', u'applic', u'object', u'timelin', u'media', u'xml', u'layout', u'editor', u'webpag', u'comput', u'context', u'item', u'desktop', u'websit', u'system', u'program', u'dynam']"
19,714,"[u'error', u'pariti', u'ldpc', u'decod', u'code', u'correct', u'memori', u'check', u'test', u'ecc', u'data', u'redund', u'failur', u'fault', u'retransmiss', u'harq', u'solomon', u'recoveri', u'crc', u'debug', u'failov', u'storag', u'encod', u'turbo', u'viterbi', u'densiti', u'checksum', u'fec', u'interleav', u'reed', u'raid', u'convolut', u'codeword', u'arq', u'bch', u'iter', u'erasur', u'system', u'bit', u'jtag', u'cyclic', u'method', u'trelli', u'flash', u'scan', u'disast', u'reliabl', u'bist', u'toler', u'corrupt']"
20,713,"[u'secur', u'encrypt', u'authent', u'certif', u'boot', u'power', u'kei', u'cryptograph', u'signatur', u'manag', u'consumpt', u'comput', u'system', u'trust', u'data', u'password', u'processor', u'clock', u'decrypt', u'save', u'method', u'biometr', u'revoc', u'inform', u'protect', u'watermark', u'storag', u'server', u'network', u'firmwar', u'access', u'pki', u'wake', u'verifi', u'suppli', u'execut', u'verif', u'author', u'token', u'digit', u'microprocessor', u'right', u'hardwar', u'attest', u'os', u'control', u'ident', u'ssl', u'attack', u'confidenti']"
21,712,"[u'instruct', u'processor', u'microprocessor', u'simd', u'operand', u'branch', u'regist', u'thread', u'multithread', u'execut', u'macroscalar', u'opcod', u'pipelin', u'alu', u'mispredict', u'microinstruct', u'vector', u'specul', u'vliw', u'microcod', u'renam', u'parallel', u'endian', u'fetch', u'x86', u'predic', u'allreduc', u'idiom', u'stall', u'byte', u'issu', u'architectur', u'predictor', u'except', u'prefetch', u'address', u'queue', u'oper', u'littl', u'predict', u'risc', u'process', u'coprocessor', u'interspers', u'reconfigur', u'lookahead', u'checkpoint', u'cach', u'interrupt', u'depend']"
22,711,"[u'cach', u'memori', u'storag', u'data', u'flash', u'write', u'prefetch', u'raid', u'address', u'copi', u'virtual', u'backup', u'manag', u'volatil', u'snapshot', u'access', u'volum', u'migrat', u'destag', u'page', u'lookasid', u'system', u'tlb', u'coher', u'snoop', u'buffer', u'translat', u'logic', u'alloc', u'block', u'processor', u'disk', u'store', u'garbag', u'share', u'read', u'lun', u'evict', u'multiprocessor', u'control', u'tier', u'command', u'non', u'extent', u'perform', u'request', u'replic', u'partit', u'dedupl', u'ssd']"
23,710,"[u'bu', u'usb', u'dma', u'interrupt', u'peripher', u'serial', u'o', u'pci', u'host', u'i', u'sa', u'pcie', u'scsi', u'arbitr', u'data', u'slave', u'kvm', u'buffer', u'arbit', u'sata', u'storag', u'interfac', u'i2c', u'input', u'command', u'port', u'output', u'processor', u'transfer', u'fifo', u'queue', u'displayport', u'system', u'memori', u'devic', u'configur', u'control', u'between', u'interconnect', u'comput', u'access', u'virtual', u'master', u'sd', u'lingo', u'fieldbu', u'protocol', u'commun', u'latenc', u'connect']"
24,71 ,"[u'fertil', u'fertig', u'ureas', u'nbpt', u'macronutri', u'humic', u'triamid', u'bioorgan', u'biochar', u'fertilis', u'char', u'agricultur', u'biosolid', u'butyl', u'nutrient', u'soil', u'urea', u'potassium', u'sulphur', u'sludg', u'pellet', u'phosphoru', u'releas', u'benefici', u'nitrat', u'slow', u'bio', u'ammonium', u'miner', u'crop', u'nitrogen', u'sustain', u'composit', u'yield', u'wast', u'prepar', u'alkalin', u'granul', u'phosphat', u'calcium', u'product', u'n']"
25,29 ,"[u'piezoelectr', u'burnish', u'capacitor', u'baw', u'electrolyt', u'manufactur', u'complimentari', u'vibrat', u'lath', u'mim', u'electrostrict', u'supercapacitor', u'quartz', u'turret', u'solid', u'reson', u'machin', u'method', u'acoust', u'tool', u'produc', u'crankshaft', u'fabric', u'metal', u'electrod', u'piec', u'compon', u'actuat', u'make', u'ceram', u'turn', u'wave', u'thin', u'monolith', u'seam', u'oscil', u'anod', u'film', u'hing', u'surfac', u'transduc', u'mill', u'element', u'stock', u'aluminum', u'capacit']"
26,913,"[u'booster', u'brake', u'servo', u'cylind', u'pneumat', u'hydraul', u'actuat', u'fluid', u'valv', u'pressur', u'control', u'motor', u'posit', u'drive', u'system', u'devic']"
27,298,"[u'board', u'manufactur', u'blisk', u'method', u'dump', u'wire', u'turbin', u'print', u'bear', u'compon', u'make', u'blade', u'repair', u'rotor', u'produc', u'circuit', u'assembl', u'lga', u'heat', u'fabric', u'remanufactur', u'substrat', u'multilay', u'exchang', u'mount', u'interpos', u'coaxial', u'aerofoil', u'piston', u'instal', u'roll', u'lead', u'roller', u'crankshaft', u'wind', u'part', u'wheel', u'engin', u'form', u'vane', u'pipe', u'cabl', u'fin', u'spar', u'hollow', u'structur', u'seal', u'tube', u'embed', u'ga']"
28,299,"[u'mine', u'longwal', u'plough', u'shank', u'highwal', u'mill', u'planer', u'miner', u'demolit', u'cutter', u'pick', u'cut', u'machin', u'chisel', u'drum', u'coal', u'road', u'underground', u'subsurfac', u'bit', u'tunnel', u'excav', u'tool', u'scraper', u'holder', u'hammer', u'rock', u'wear', u'hydrocarbon', u'bore', u'sleev', u'face', u'washer', u'retain', u'grade', u'cold', u'break', u'rotat', u'resili', u'well', u'format', u'recoveri', u'situ', u'concret', u'construct', u'surfac', u'auxiliari', u'propel', u'ground', u'dust']"
29,296,"[u'vehicl', u'tonneau', u'sunroof', u'roof', u'tailgat', u'cargo', u'truck', u'bodi', u'front', u'structur', u'door', u'cab', u'trailer', u'aerodynam', u'drag', u'tarp', u'sun', u'visor', u'consol', u'seat', u'sunshad', u'rear', u'pillar', u'bed', u'motor', u'cowl', u'headlin', u'garnish', u'floor', u'assembl', u'stowabl', u'cover', u'deflector', u'compart', u'interior', u'slide', u'trim', u'sunvisor', u'spoiler', u'panel', u'reinforc', u'automot', u'pick', u'side', u'tarpaulin', u'underfloor', u'retract', u'pmr', u'decklid', u'windshield']"
30,297,"[u'seat', u'chair', u'reclin', u'headrest', u'child', u'backrest', u'armrest', u'restraint', u'vehicl', u'juvenil', u'lumbar', u'furnitur', u'rest', u'seatback', u'cushion', u'adjust', u'infant', u'back', u'highchair', u'footrest', u'assembl', u'car', u'upholst', u'fold', u'soldier', u'picnic', u'passeng', u'stowabl', u'tiltabl', u'support', u'mechan', u'safeti', u'crimp', u'sit', u'foldabl', u'ergonom', u'offic', u'rock', u'booster', u'leisur', u'height', u'stool', u'bouncer', u'seatpost', u'linkag', u'saddl', u'har', u'kneel', u'leg', u'collaps']"
31,294,"[u'gripper', u'lift', u'grip', u'robot', u'scooper', u'grappl', u'tong', u'shovel', u'chopstick', u'sling', u'tool', u'hand', u'fece', u'pick', u'digger', u'effector', u'lifter', u'repair', u'refurbish', u'disassembl', u'hook', u'hoist', u'grasp', u'finger', u'ductwork', u'handl', u'dumpster', u'assembl', u'sift', u'claw', u'wast', u'instal', u'pipe', u'clamp', u'scoop', u'crimp', u'grab', u'humanoid', u'workpiec', u'reach', u'utensil', u'tweezer', u'barb', u'culinari', u'jaw', u'pet', u'retriev', u'jig', u'elev']"
32,295,"[u'stator', u'rivet', u'rotor', u'manufactur', u'fasten', u'quartz', u'crimp', u'method', u'dynamo', u'machin', u'join', u'perman', u'hem', u'electr', u'assembl', u'swage', u'workpiec', u'superconductor', u'core', u'make', u'commut', u'pierc', u'coil', u'electromechan', u'part', u'wind', u'nut', u'transduc', u'motor', u'rotari', u'tool', u'superconduct', u'attach', u'blind', u'conductor', u'rotat', u'pipe', u'fit', u'tight', u'stent', u'piec', u'also', u'produc', u'connect', u'compon', u'fabric', u'bar', u'press', u'bolt', u'joint']"
33,292,"[u'latch', u'door', u'lock', u'pawl', u'mortis', u'rivet', u'panic', u'swage', u'striker', u'tool', u'sash', u'handl', u'puller', u'mechan', u'vehicl', u'bolt', u'strike', u'assembl', u'instal', u'close', u'catch', u'open', u'remov', u'closur', u'hung', u'outsid', u'jig', u'jamb', u'lever', u'crimp', u'slide', u'disassembl', u'window', u'exit', u'releas', u'household', u'safeti', u'hatch', u'stud', u'inertia', u'unlock', u'hood', u'cam', u'fasten', u'extractor', u'stop', u'lockabl', u'clamp', u'devic', u'pin']"
34,293,"[u'bumper', u'crash', u'absorb', u'vehicl', u'pedestrian', u'impact', u'fascia', u'energi', u'motor', u'beam', u'automot', u'front', u'box', u'structur', u'automobil', u'collis', u'rear', u'absorpt', u'truck', u'assembl', u'mount', u'shock', u'grill', u'rail', u'reinforc', u'attenu', u'member', u'radar', u'end', u'protect', u'guard', u'attach', u'bracket', u'door', u'fasten', u'side', u'bodi', u'modular', u'arrang', u'shield', u'safeti', u'align', u'element', u'load', u'cover']"
35,290,"[u'wind', u'turbin', u'energi', u'gener', u'hydroelectr', u'power', u'ocean', u'wave', u'hydropow', u'hydro', u'harvest', u'electr', u'tidal', u'windmil', u'gearless', u'kinet', u'doubli', u'hydrokinet', u'aerogener', u'axi', u'cogener', u'starter', u'convert', u'farm', u'magnu', u'start', u'offshor', u'pitch', u'tower', u'sea', u'driven', u'vertic', u'moor', u'genset', u'rotor', u'yaw', u'renew', u'grid', u'instal', u'plant', u'kite', u'engin', u'fed', u'speed', u'water', u'system', u'float', u'underwat', u'biomechan', u'control']"
36,291,"[u'sand', u'devic']"
37,27 ,"[u'casket', u'cremat', u'burial', u'urn', u'funer', u'remain', u'vault', u'ornament', u'lightweight', u'foldabl', u'lid', u'contain', u'reinforc', u'box', u'memori', u'bodi', u'displai']"
38,198,"[u'conveyor', u'belt', u'convei', u'escal', u'sorter', u'walkwai', u'transport', u'convey', u'auger', u'sort', u'handrail', u'scraper', u'roller', u'chain', u'mailpiec', u'articl', u'divert', u'baggag', u'sortat', u'slat', u'pallet', u'transfer', u'bakeri', u'feed', u'move', u'endless', u'unload', u'hopper', u'singul', u'infe', u'mover', u'passeng', u'puck', u'idler', u'lumber', u'star', u'bulk', u'machin', u'product', u'feeder', u'trough', u'food', u'reclaim', u'contain', u'vibratori', u'good', u'accumul', u'workpiec', u'sprocket', u'assembl']"
39,194,"[u'coin', u'banknot', u'currenc', u'acceptor', u'bill', u'monei', u'note', u'vend', u'discrimin', u'cash', u'handl', u'redempt', u'machin', u'handler', u'kiosk', u'paper', u'teller', u'valid', u'deposit', u'dispens', u'park', u'count', u'sort', u'document', u'return', u'foreign', u'bank', u'financi', u'meter', u'ticket', u'item', u'accept', u'check', u'apparatu', u'process', u'receptacl', u'valu', u'mechan', u'recycl', u'remov', u'storag', u'media', u'bottl', u'space', u'secur', u'oper', u'modular', u'like', u'singl', u'sheet']"
40,196,"[u'sand', u'oil', u'hydrocarbon', u'heavi', u'recoveri', u'feed', u'treatment', u'process', u'from', u'product', u'apparatu', u'system', u'us']"
41,191,"[u'propel', u'reel', u'cord', u'cloth', u'electr', u'railwai', u'more', u'rail', u'vehicl', u'power', u'on', u'energi', u'retract', u'suppli', u'collector', u'cabl', u'ground', u'conductor', u'card', u'adapt', u'acquisit', u'induct', u'line', u'flat', u'profil', u'transfer', u'contact', u'current', u'collect', u'system', u'arrang', u'wire', u'fiber']"
42,190,"[u'luggag', u'suitcas', u'bag', u'case', u'carri', u'zipper', u'travel', u'wheel', u'handl', u'compart', u'piec', u'sport', u'fold', u'transport', u'expand', u'articl', u'combin', u'convert', u'support', u'portabl', u'equip', u'frame', u'integr']"
43,193,"[u'chute', u'roller', u'conveyor', u'bear', u'convei', u'load', u'bottl', u'materi', u'assembl', u'therefor', u'receiv', u'packag', u'apparatu', u'unit']"
44,192,"[u'clutch', u'friction', u'overrun', u'torqu', u'freewheel', u'wai', u'transmiss', u'hydraul', u'park', u'hub', u'hydrodynam', u'disengag', u'actuat', u'hydrokinet', u'coupl', u'wet', u'ratchet', u'lockup', u'centrifug', u'engag', u'on', u'damper', u'pawl', u'lock', u'viscou', u'vehicl', u'assembl', u'plate', u'dual', u'spline', u'drive', u'cvt', u'spring', u'roller', u'forc', u'shift', u'powertrain', u'convert', u'mechan', u'flywheel', u'decoupl', u'piston', u'gearbox', u'lever', u'brake', u'rotation', u'bicycl', u'arrang', u'motor', u'limit']"
45,270,"[u'sheet', u'bookbind', u'creas', u'post', u'stitcher', u'booklet', u'interfold', u'fold', u'form', u'finish', u'collat', u'process', u'spine', u'imag', u'apparatu', u'stitch', u'stapl', u'bundl', u'book', u'stack', u'format', u'album', u'stapler', u'print', u'punch', u'paper', u'skew', u'convei', u'z', u'inlin', u'insert', u'bind', u'corrug', u'trim', u'align', u'mail', u'product', u'saddl', u'perfor', u'system', u'signatur', u'trai', u'separ', u'cut', u'printer', u'job', u'devic', u'count', u'finger', u'press']"
46,271,"[u'sheet', u'feed', u'convei', u'feeder', u'paper', u'form', u'imag', u'convey', u'multife', u'apparatu', u'stacker', u'nip', u'transport', u'document', u'mailpiec', u'trai', u'cassett', u'media', u'record', u'roller', u'stack', u'medium', u'skew', u'devic', u'jam', u'divert', u'banknot', u'printer', u'print', u'mechan', u'pick', u'decurl', u'read', u'infe', u'stopper', u'discharg', u'incorpor', u'separ', u'postal', u'note', u'handl', u'automat', u'unit', u'same', u'decolor', u'idler', u'suppli', u'bill', u'invert', u'registr']"
47,273,"[u'game', u'puzzl', u'shuffler', u'blackjack', u'plai', u'shuffl', u'poker', u'card', u'roulett', u'crap', u'tac', u'toss', u'cribbag', u'casino', u'jigsaw', u'apportion', u'pong', u'baccarat', u'tic', u'target', u'wager', u'chanc', u'bullet', u'dice', u'deal', u'beer', u'chess', u'tabl', u'lotteri', u'bet', u'bingo', u'escrow', u'board', u'projectil', u'ticket', u'odd', u'dart', u'skill', u'shoot', u'archeri', u'amus', u'draw', u'cube', u'practic']"
48,277,"[u'seal', u'gasket', u'intershaft', u'ring', u'shaft', u'hydrodynam', u'annular', u'lip', u'leaf', u'brush', u'radial', u'assembl', u'piston', u'gland', u'labyrinth', u'turbomachineri', u'cylind', u'stuf', u'bellow', u'bell', u'metal', u'pressur', u'joint', u'circumferenti', u'exclus', u'pack', u'energ', u'oil', u'flang', u'turbo', u'turbin', u'face', u'mechan', u'compliant', u'axial', u'spring', u'member', u'arrang', u'bead', u'spiral', u'elastom', u'plunger', u'pipe', u'static', u'reciproc', u'inner', u'ride', u'rotari', u'float', u'split']"
49,279,"[u'chuck', u'collet', u'workhold', u'toolhold', u'jaw', u'quick', u'tool', u'clamp', u'tighten', u'holder', u'bit', u'changer', u'workpiec', u'hold', u'reciproc', u'hammer', u'releas', u'drill', u'rotari', u'cylindr', u'lock', u'electrostat', u'work', u'adapt', u'radial', u'held', u'axial', u'mechan', u'hand', u'fixtur', u'retent', u'replac', u'chang', u'center', u'tip', u'head', u'rod', u'self', u'rotat', u'machin', u'robot', u'coupl', u'actuat', u'wafer', u'ring', u'adjust', u'cut', u'assembl', u'member', u'attach']"
50,19 ,"[u'gin', u'cotton', u'bundl', u'fiber', u'dry', u'modul', u'apparatu', u'process', u'method']"
51,52 ,"[u'gutter', u'roof', u'shelter', u'eavestrough', u'headwal', u'stadium', u'rain', u'eav', u'prefabr', u'build', u'detritu', u'geodes', u'balconi', u'rainwat', u'fascia', u'downspout', u'parapet', u'hurrican', u'wall', u'dwell', u'modular', u'tower', u'hatch', u'structur', u'awn', u'construct', u'booth', u'attic', u'dome', u'grommet', u'flash', u'deck', u'closet', u'ridg', u'cover', u'room', u'shed', u'enclosur', u'panel', u'outdoor', u'abov', u'greenhous', u'inflat', u'mount']"
52,524,"[u'composit', u'rubber', u'resin', u'flame', u'retard', u'thermoplast', u'polym', u'dispers', u'polycarbon', u'polyamid', u'aqueou', u'adhes', u'copolym', u'elastom', u'coat', u'curabl', u'nanocomposit', u'polyurethan', u'polyolefin', u'acryl', u'articl', u'polypropylen', u'mold', u'polyest', u'binder', u'asphalt', u'therefrom', u'flameproof', u'tire', u'latex', u'emuls', u'pigment', u'polyacet', u'styren', u'vinyl', u'polylact', u'ether', u'polymer', u'crosslink', u'melt', u'fluoropolym', u'prepar', u'meth', u'silan', u'plasticis', u'produc', u'dien', u'blend', u'studless', u'inorgan']"
53,525,"[u'polym', u'copolym', u'resin', u'composit', u'thermoplast', u'polyolefin', u'blend', u'curabl', u'epoxi', u'crosslink', u'floor', u'polypropylen', u'rubber', u'heterophas', u'dien', u'vulcaniz', u'elastom', u'shingl', u'ethylen', u'fluoroelastom', u'propylen', u'therefrom', u'polycarbon', u'polyest', u'cure', u'polyethylen', u'adhes', u'modifi', u'acryl', u'polylact', u'compatibil', u'poli', u'polystyren', u'floorboard', u'triblock', u'thermoset', u'interpolym', u'vinyl', u'block', u'bromin', u'gloss', u'ionom', u'ceil', u'graft', u'styren', u'panel', u'polycyclopentadien', u'mold', u'articl', u'perfluoroelastom']"
54,526,"[u'polymer', u'olefin', u'polym', u'copolym', u'polymeris', u'ethylen', u'metallocen', u'catalyst', u'polyolefin', u'polyethylen', u'truss', u'acryl', u'interpolym', u'norbornen', u'homopolym', u'reactor', u'meth', u'monom', u'vinyl', u'propylen', u'polydien', u'radic', u'polyfarnesen', u'pyridyldiamido', u'alkylstyren', u'terpolym', u'dien', u'prepar', u'macromonom', u'cycloolefin', u'comonom', u'tetrafluoroethylen', u'procatalyst', u'lcb', u'superabsorb', u'produc', u'polypropylen', u'joist', u'fluidis', u'bimod', u'organozinc', u'resin', u'process', u'isobuten', u'polymeriz', u'metathesi', u'fluorin', u'composit', u'anion', u'fluoropolym']"
55,527,"[u'lippag', u'build', u'concret', u'roof', u'wall', u'storei', u'floor', u'mortarless', u'tower', u'construct', u'tile', u'panel', u'erect', u'foundat', u'instal', u'anchor', u'masonri', u'plank', u'door', u'rooftop', u'insul', u'reinforc', u'truss', u'precast', u'trim', u'wooden', u'glaze', u'modular', u'basement', u'structur', u'stud', u'prefabr', u'shingl', u'cementiti', u'assembl', u'drywal', u'lai', u'facad', u'slab', u'rain', u'window', u'stair', u'frame', u'veneer', u'fascia', u'bracket', u'fasten', u'gutter', u'deck', u'spacer']"
56,520,"[u'bed', u'frame', u'support']"
